SMILES,num_rings,heavy_atoms,Compound Identification: Reaxys Commercial Substance ID,Links to Reaxys,Data Count,CAS Registry Number,Chemical Name,Linear Structure Formula,Molecular Formula,Molecular Weight
C1=CC2=CC=NC=C2C=N1,2,10,2932759.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D2932759&database=RC&origin=ReaxysOutput&ln=,(90 of 406),253-45-2,"2,7-naphthyridine; 2-{[4-(4-ethoxyphenyl)-5-(pyridin-3-yl)-4H-1,2,4-triazol-3-yl]sulfanyl}-N-(2-fluorophenyl)acetamide; methyl 2-{[(4-fluorophenoxy)acetyl]amino}-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxylate; [4-(2-fluorophenyl)piperazin-1-yl](4-methyl-4H-thieno[3,2-b]pyrrol-5-yl)methanone; 2-ethyl-N-(2-fluorophenyl)-6-methyl-3,4-dihydro-2H-1,4-benzoxazine-4-carboxamide; 2,7-Naphthyridine(7CI,8CI,9CI); [2,7]Naphthyridine",C8H6N2,C8H6N2,130.149
C1=CC2=CC=CN=C2N=C1,2,10,34620.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D34620&database=RC&origin=ReaxysOutput&ln=,(22 of 406),254-60-4,"1,8-Diazanaphthalene; 1,8-Naphthyridine; (4-Fluoro-phenyl)-{4-[N'-(2-methyl-1H-indol-3-ylmethylene)-hydrazino]-6-morpholin-4-yl-[1,3,5]triazin-2-yl}-amine; hydrochloride; 6-[(4-chlorophenyl)methyl]-2-ethyl-5-{[(2-fluorophenyl)methyl]sulfanyl}-2H,6H,7H-pyrazolo[4,3-d]pyrimidin-7-one; 8-[4-(4-benzylpiperidin-1-yl)-4-oxobutyl]-2,8,10-triazatricyclo[7.4.0.0?,?]trideca-1(9),3,5,10,12-pentaen-7-one; N-((1H-benzo[d]imidazol-2-yl)methyl)-3-(2-(benzylamino)-2-oxoethyl)-1,2,4-oxadiazole-5-carboxamide; 4-{4-oxo-4H,5H-pyrrolo[1,2-a]quinoxalin-5-yl}-N-(4-phenylbutan-2-yl)butanamide",C8H6N2,C8H6N2,130.149
C1=CC2=CC=NN=C2C=C1,2,10,84288.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D84288&database=RC&origin=ReaxysOutput&ln=,(56 of 406),253-66-7,"Cinnoline; 2-methyl-4-oxo-N-(2,4,6-trimethylphenyl)-2,3,4,5-tetrahydro-1,5-benzothiazepine-7-sulfonamide; 2-(2-hydroxy-4,5-dihydro-3H-1-benzazepin-3-yl)-6-phenylpyridazin-3(2H)-one; 1,2-Diazanaphthalene; Benzo(C)pyridazine; Benzo[c]pyridazine; alpha-Phenodiazine",C8H6N2,C8H6N2,130.149
C1=CC2=CC=NC=C2N=C1,2,10,91430.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D91430&database=RC&origin=ReaxysOutput&ln=,(59 of 406),253-69-0,"1,7-naphthyridine; 1-(cyclopropylmethyl)-3-hydroxy-3-(1,4,6,7-tetrahydro-5H-pyrazolo[4,3-c]pyridin-5-ylmethyl)-2-piperidinone; N-[2-(dimethylamino)ethyl]-N-[(furan-2-yl)methyl]-3-(2-phenylacetamido)-1-benzofuran-2-carboxamide; 2-(4-benzylpiperazin-1-yl)-N'-[(E)-(5-bromo-2-hydroxyphenyl)methylidene]acetohydrazide; 1-(6-Oxo-4-trifluoromethyl-1,6-dihydro-pyrimidin-2-yl)-pyrrolidine-3-carboxylic acid; 2-ethyl-1-{4-[3-(3-methoxyphenyl)-1H-pyrazole-5-carbonyl]piperazin-1-yl}butan-1-one; 1-(4-Bromo-2-fluorophenyl)-3-(2-chloroethyl)urea",C8H6N2,C8H6N2,130.149
C1=CC2=NN=CC=C2C=N1,2,10,80010184.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D80010184&database=RC&origin=ReaxysOutput&ln=,(385 of 406),6133-97-7,"1,2,6-TRIAZANAPHTHALENE",C7H5N3,C7H5N3,131.137
C1=CC2=CN=NC=C2C=N1,2,10,10945143.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D10945143&database=RC&origin=ReaxysOutput&ln=,(156 of 406),253-53-2,"pyrido[3,4-d]pyridazine; 3-methyl-4-oxo-N-(pyridin-3-ylmethyl)-4,6,7,8-tetrahydropyrrolo[1,2-a]thieno[2,3-d]pyrimidine-2-carboxamide; pyrido[4,3-d]pyridazine",C7H5N3,C7H5N3,131.137
C1=CC2=NC=NC=C2C=N1,2,10,11087802.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D11087802&database=RC&origin=ReaxysOutput&ln=,(179 of 406),253-87-2,"pyrido[4,3-d]pyrimidine",C7H5N3,C7H5N3,131.137
C1=CC2=NN=CC=C2N=C1,2,10,11543409.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D11543409&database=RC&origin=ReaxysOutput&ln=,(222 of 406),6133-96-6,"pyrido[3,2-c]pyridazine; 4-[(3-methyl-1,2,4-oxadiazol-5-yl)methyl]-9-[(3-methylthiophen-2-yl)methyl]-1-oxa-9-azaspiro[5.5]undecane",C7H5N3,C7H5N3,131.137
C1=CC2=CN=CN=C2C=N1,2,10,11545240.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D11545240&database=RC&origin=ReaxysOutput&ln=,(224 of 406),253-86-1,"pyrido[3,4-d]pyrimidine; N-{3-[1-(3-methoxyphenyl)-5-methyl-1H-1,2,3-triazol-4-yl]-1,2,4-thiadiazol-5-yl}-3,4-dimethylbenzamide; Pyrido[3,4-d]pyrimidine(7ci,8ci,9ci)",C7H5N3,C7H5N3,131.137
C1=CC2=CC=NN=C2C=N1,2,10,11548185.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D11548185&database=RC&origin=ReaxysOutput&ln=,(227 of 406),6133-98-8,"pyrido[3,4-c]pyridazine",C7H5N3,C7H5N3,131.137
C1=NC2=CC=NC=C2N=C1,2,10,38621.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D38621&database=RC&origin=ReaxysOutput&ln=,(31 of 406),254-86-4,"pyrido[3,4-b]pyrazine; pyrido[3,4-b]pyrazine, 254-86-4, pyrido[4,3-b]pyrazine, AC-907/34118021, AC1LCVG3, pyridino[3,4-b]pyrazine, SureCN88851, SureCN9383597, CTK1A7080, MolPort-003-811-601, ACT10862, ANW-73696, SBB085780, ZINC00331900, AKOS006275894, AG-E-78120, QC-6848, AK-31200, KB-60188, KB-80238; methyl 2-{1,3-dimethyl-8-[(morpholin-4-yl)methyl]-2,6-dioxo-2,3,6,7-tetrahydro-1H-purin-7-yl}acetate; 2-{5-[(4-bromophenoxy)methyl]furan-2-yl}-5-[(furan-2-ylmethyl)amino]-1,3-oxazole-4-carbonitrile; 2-{7-fluoro-4-oxo-4H,5H-pyrrolo[1,2-a]quinoxalin-5-yl}-N-(3-methoxypropyl)acetamide; N-(3-chloro-4-fluorophenyl)-5-(2-hydroxyphenyl)-1,2-oxazole-3-carboxamide; methyl 1-[(2,6-dimethoxyphenoxy)methyl]-1H-pyrazole-3-carboxylate",C7H5N3,C7H5N3,131.137
C1=CC2=NC=CN=C2N=C1,2,10,66797.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D66797&database=RC&origin=ReaxysOutput&ln=,(53 of 406),322-46-3,"Pyrido[2,3-b]pyrazine; 1-[5-(3,4-dimethylphenyl)-4-methyl-1,1-dioxo-1??,2-thiazol-3-yl]-N-[3-(morpholin-4-yl)propyl]piperidine-4-carboxamide; N-(3-chloro-4-methoxyphenyl)-2-({[3-(4-methoxyphenyl)-1,2,4-oxadiazol-5-yl]methyl}sulfanyl)acetamide; N-[4-(benzyloxy)phenyl]-2-{[3-(propan-2-yl)[1,2,4]triazolo[4,3-b]pyridazin-6-yl]sulfanyl}acetamide; N,N-diethyl-2-[(3Z)-2-oxo-3-[(2-phenoxyacetamido)imino]-2,3-dihydro-1H-indol-1-yl]acetamide; 3-{[4-(4-methoxybenzyl)piperazin-1-yl]carbonyl}-1-methyl-1H-pyrazole-4-carboxylic acid; 2-methoxy-N-[3-(propan-2-yl)-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazol-6-yl]benzamide",C7H5N3,C7H5N3,131.137
C1=CC2=CN=CN=C2N=C1,2,10,9709428.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D9709428&database=RC&origin=ReaxysOutput&ln=,(154 of 406),254-61-5,"pyrido[2,3-d]pyrimidine",C7H5N3,C7H5N3,131.137
C1=CC2=NC=NC=C2N=C1,2,10,11087796.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D11087796&database=RC&origin=ReaxysOutput&ln=,(177 of 406),254-80-8,"pyrido[3,2-d]pyrimidine",C7H5N3,C7H5N3,131.137
C1=CC2=CN=NN=C2C=C1,2,10,11088365.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D11088365&database=RC&origin=ReaxysOutput&ln=,(184 of 406),253-83-8,"1,2,3-benzotriazine",C7H5N3,C7H5N3,131.137
C1=CC2=CN=NC=C2N=C1,2,10,11532333.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D11532333&database=RC&origin=ReaxysOutput&ln=,(216 of 406),253-73-6,"pyrido[2,3-d]pyridazine; 7-({4-[(1,2,3,4-tetrahydroisoquinolin-2-yl)methyl]piperidin-1-yl}sulfonyl)-2,3,4,5-tetrahydro-1,5-benzothiazepin-4-one; 6-chloro-3-(3,5-dimethyl-1H-pyrazol-1-yl)-N-[(4-ethoxy-3-methoxyphenyl)methyl]quinoxalin-2-amine; 2-[(2-chlorobenzyl)sulfanyl]-5,7-dihydroxythieno[3,2-b]pyridine-3-carboxamide; 3,4,10-Triazabicyclo[4.4.0]deca-1,3,5,7,9-pentaene; pyrido[3,2-d]pyridazine",C7H5N3,C7H5N3,131.137
C1=CC2=NC=NN=C2C=C1,2,10,11541138.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D11541138&database=RC&origin=ReaxysOutput&ln=,(218 of 406),254-87-5,"1,2,4-triazanaphthalene; 1,2,4-benzotriazine; 1,2,4-Benzotriazene; 1,4-Benzotriazine; benzotriazine",C7H5N3,C7H5N3,131.137
C1=CC2=CC=NN=C2N=C1,2,10,11547316.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D11547316&database=RC&origin=ReaxysOutput&ln=,(225 of 406),6133-99-9,"pyrido[2,3-c]pyridazine; 1,2,8-TRIAZANAPHTHALENE",C7H5N3,C7H5N3,131.137
C1=CC2=C(N=C1)N=CN=N2,2,10,3870627.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D3870627&database=RC&origin=ReaxysOutput&ln=,(129 of 406),254-97-7,"Pyrido[2,3-e][1,2,4]triazine; 4-(1,3-benzothiazol-2-yl)-2-{[(diphenylmethyl)amino]methyl}phenol",C6H4N4,C6H4N4,132.125
C1=CN=C2N=CN=CC2=N1,2,10,3871295.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D3871295&database=RC&origin=ReaxysOutput&ln=,(130 of 406),91-18-9,"Pteridine; 1-{[5-(3-methyl-1H-pyrazol-5-yl)thiophen-2-yl]sulfonyl}-4-(pyridin-2-yl)piperazine; 7-(2,4-dimethoxyphenyl)-3-(pyridin-3-yl)-6,7-dihydro-3H-imidazo[4,5-b]pyridin-5-ol; N-{2-[4-(benzenesulfonyl)piperazin-1-yl]ethyl}butanamide; 1,3,5,8-Tetraaza-naphthalin; 1,3,5,8-Tetraazanaphthalene; Pteridine (6CI,7CI,8CI,9CI)",C6H4N4,C6H4N4,132.125
C1=CC2=CN=CN=C2N=N1,2,10,10976587.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D10976587&database=RC&origin=ReaxysOutput&ln=,(161 of 406),254-62-6,"pyridazino[3,4-d]pyrimidine; pyrimido[4,5-c]pyridazine",C6H4N4,C6H4N4,132.125
C1=NC2=CN=NC=C2C=N1,2,10,10976613.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D10976613&database=RC&origin=ReaxysOutput&ln=,(163 of 406),253-88-3,"pyrimido[4,5-d]pyridazine",C6H4N4,C6H4N4,132.125
C1=CC2=NC=NC=C2N=N1,2,10,10976619.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D10976619&database=RC&origin=ReaxysOutput&ln=,(164 of 406),6133-46-6,"pyridazino[4,3-d]pyrimidine; pyrimido[5,4-c]pyridazine",C6H4N4,C6H4N4,132.125
C1=NC2=CN=CN=C2C=N1,2,10,10976628.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D10976628&database=RC&origin=ReaxysOutput&ln=,(166 of 406),254-82-0,"pyrimido[5,4-d]pyrimidine; Pyrimido[5,4-d]pyrimidine(7ci,8ci,9ci); pyrimido[5,4-d][1,3]diazine",C6H4N4,C6H4N4,132.125
C1=CN=C2N=CC=NC2=N1,2,10,11068643.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D11068643&database=RC&origin=ReaxysOutput&ln=,(174 of 406),nan,"pyrazino[2,3-b][1,4]diazine; pyrazino[2,3-b]pyrazine",C6H4N4,C6H4N4,132.125
C1=NC2=NC=NC=C2C=N1,2,10,11087799.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D11087799&database=RC&origin=ReaxysOutput&ln=,(178 of 406),254-64-8,"pyrimido[4,5-d]pyrimidine; pyrimido[4,5-d][1,3]diazine",C6H4N4,C6H4N4,132.125
C1=CC2=NN=CN=C2C=N1,2,10,11542997.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D11542997&database=RC&origin=ReaxysOutput&ln=,(221 of 406),767-95-3,"pyrido[3,4-e][1,2,4]triazine; 1-benzoyl-N-[3-(propylsulfanyl)propyl]-2,3-dihydro-1H-indole-2-carboxamide; Pyrido[3,4-e]-1,2,4-triazine (9CI)",C6H4N4,C6H4N4,132.125
C1=CC2=NC=NN=C2C=N1,2,10,11549876.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D11549876&database=RC&origin=ReaxysOutput&ln=,(231 of 406),6133-43-3,"pyrido[4,3-e][1,2,4]triazine; pyrido(4,3-e)as-triazine",C6H4N4,C6H4N4,132.125
C1=CN=C2C=NN=CC2=N1,2,10,59443053.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D59443053&database=RC&origin=ReaxysOutput&ln=,(359 of 406),254-96-6,"pyrazino[2,3-d]pyridazine",C6H4N4,C6H4N4,132.125
C1=NN=CC2=CN=NC=C12,2,10,11449147.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D11449147&database=RC&origin=ReaxysOutput&ln=,(207 of 406),253-61-2,"[1,2]diazino[4,5-d]pyridazine; pyridazino[4,5-d][1,2]diazine",C6H4N4,C6H4N4,132.125
C1=CC2=NC=NN=C2N=C1,2,10,11549053.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D11549053&database=RC&origin=ReaxysOutput&ln=,(228 of 406),6133-44-4,"pyrido[3,2-e][1,2,4]triazine; 1-{6H,7H,8H,9H,10H-azepino[2,1-h]purin-4-yl}-4-[3-(trifluoromethyl)phenyl]piperazine; Pyrido[3,2-e]-1,2,4-triazine (9CI)",C6H4N4,C6H4N4,132.125
C1=CN=C2C=NN=NC2=C1,2,10,40266284.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D40266284&database=RC&origin=ReaxysOutput&ln=,(303 of 406),nan,"pyrido[3,2-d][1,2,3]triazine; pyrido[3,2-d]triazine",C6H4N4,C6H4N4,132.125
C1=CN=C2N=NN=CC2=C1,2,10,40267198.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D40267198&database=RC&origin=ReaxysOutput&ln=,(305 of 406),nan,"pyrido[2,3-d][1,2,3]triazine; pyrido[2,3-d]triazine",C6H4N4,C6H4N4,132.125
C1=NC=C2N=NN=CC2=C1,2,10,40267405.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D40267405&database=RC&origin=ReaxysOutput&ln=,(306 of 406),6133-39-7,"1,2,3,7-TETRAAZANAPHTHALENE; pyrido[3,4-d]triazine",C6H4N4,C6H4N4,132.125
C1=NC=C2C=NN=NC2=C1,2,10,40269630.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D40269630&database=RC&origin=ReaxysOutput&ln=,(308 of 406),nan,"pyrido[4,3-d]triazine",C6H4N4,C6H4N4,132.125
C1=NC2=NN=NC=C2C=N1,2,10,10976603.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D10976603&database=RC&origin=ReaxysOutput&ln=,(162 of 406),6133-64-8,"pyrimido[4,5-d][1,2,3]triazine; pyrimido[4,5-d]triazine",C5H3N5,C5H3N5,133.112
C1=NC2=CN=NN=C2C=N1,2,10,10976623.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D10976623&database=RC&origin=ReaxysOutput&ln=,(165 of 406),254-83-1,"pyrimido[5,4-d][1,2,3]triazine; pyrimido[5,4-d]triazine",C5H3N5,C5H3N5,133.112
C1=NC2=NN=CN=C2C=N1,2,10,10976629.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D10976629&database=RC&origin=ReaxysOutput&ln=,(167 of 406),254-99-9,"pyrimido[5,4-e][1,2,4]triazine",C5H3N5,C5H3N5,133.112
C1=NC2=NC=NN=C2C=N1,2,10,11336676.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D11336676&database=RC&origin=ReaxysOutput&ln=,(201 of 406),255-01-6,"pyrimido[4,5-e][1,2,4]triazine; AGN-PC-02KLD3, SureCN6120084, CTK1A7553, Pyrimido[4,5-e]-1,2,4-triazine, AG-E-78251, Pyrimido[4,5-e]-1,2,4-triazine (9CI), Pyrimido[4,5-e]-as-triazine (7CI,8CI); Pyrimido[4,5-e]-1,2,4-triazine(9ci); 6-Azapteridine; , 255-01-6",C5H3N5,C5H3N5,133.112
C1=NC=C2N=NN=NC2=N1,2,10,40368306.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D40368306&database=RC&origin=ReaxysOutput&ln=,(310 of 406),6133-70-6,"CTK2F8301, AG-G-23384, Pyrimido[4,5-e]-1,2,3,4-tetrazine (9CI), Pyrimido[4,5-e]-v-tetrazine (7CI,8CI); 7-Fluoro-2-methoxy-8-methyl-1,5-naphthyridine; Pyrimido[4,5-e]-1,2,3,4-tetrazine(9ci); Pyrimido[4,5-e]-1,2,3,4-tetrazine; 1,2,3,4,5,7-Hexaazanaphthalene; pyrimido[4,5-e]tetrazine; , 6133-70-6",C4H2N6,C4H2N6,134.1
